id,state,name,rate
2240,Alaska,Southeast Fairbanks Census Area,3.916634057
2261,Alaska,Valdez-Cordova Census Area,5.640551374
2275,Alaska,Wrangell City and Borough,5.40072214
2282,Alaska,Yakutat City and Borough,4.785181294
2290,Alaska,Yukon-Koyukuk Census Area,3.549403412
4001,Arizona,Apache County,1.386821124
4003,Arizona,Cochise County,1.597471479
4005,Arizona,Coconino County,2.435621656
4007,Arizona,Gila County,1.38975629
4009,Arizona,Graham County,1.635482746
4011,Arizona,Greenlee County,1.324570063
4012,Arizona,La Paz County,2.022320842
4013,Arizona,Maricopa County,4.733105463
4015,Arizona,Mohave County,2.784469485
4017,Arizona,Navajo County,1.371830076
4019,Arizona,Pima County,1.785081001
4021,Arizona,Pinal County,2.72088211
4023,Arizona,Santa Cruz County,2.075132904
4025,Arizona,Yavapai County,1.812525586
4027,Arizona,Yuma County,1.127934569
5001,Arkansas,Arkansas County,1.05417649
5003,Arkansas,Ashley County,0.871232726
5005,Arkansas,Baxter County,0.797089024
5007,Arkansas,Benton County,1.169215342
5009,Arkansas,Boone County,0.480176863
5011,Arkansas,Bradley County,0.308104359
5013,Arkansas,Calhoun County,0.215198049
5015,Arkansas,Carroll County,0.428369415
5017,Arkansas,Chicot County,0.856465263
5019,Arkansas,Clark County,0.918016747
5021,Arkansas,Clay County,1.175316518
5023,Arkansas,Cleburne County,1.164294375
5025,Arkansas,Cleveland County,0.911837257
5027,Arkansas,Columbia County,0.831880615
5029,Arkansas,Conway County,1.40779154
5031,Arkansas,Craighead County,1.280354622
5033,Arkansas,Crawford County,1.025384804
5035,Arkansas,Crittenden County,1.243142011
5037,Arkansas,Cross County,1.093673015
5039,Arkansas,Dallas County,0.627277289
5041,Arkansas,Desha County,0.263558209
5043,Arkansas,Drew County,0.886011931
5045,Arkansas,Faulkner County,1.457758031
5047,Arkansas,Franklin County,1.219920417
5049,Arkansas,Fulton County,1.133678597
5051,Arkansas,Garland County,1.547766145
5053,Arkansas,Grant County,1.05448838
5055,Arkansas,Greene County,1.583088516
5057,Arkansas,Hempstead County,0.752376054
5059,Arkansas,Hot Spring County,1.462756261
5061,Arkansas,Howard County,0.419942957
5063,Arkansas,Independence County,1.108788877
5065,Arkansas,Izard County,0.792624602
5067,Arkansas,Jackson County,0.60804175
5069,Arkansas,Jefferson County,1.044256152
5071,Arkansas,Johnson County,0.882481301
5073,Arkansas,Lafayette County,0.138117738
5075,Arkansas,Lawrence County,1.049665566
5077,Arkansas,Lee County,0.503068442
5079,Arkansas,Lincoln County,0.736645875
5081,Arkansas,Little River County,0.488796868
5083,Arkansas,Logan County,0.766805391
5085,Arkansas,Lonoke County,1.337891229
5087,Arkansas,Madison County,1.068991697
5089,Arkansas,Marion County,0.719333341
5091,Arkansas,Miller County,0.953571721
5093,Arkansas,Mississippi County,1.061823182
5095,Arkansas,Monroe County,1.567629733
5097,Arkansas,Montgomery County,0.229088592
5099,Arkansas,Nevada County,0.879372794
5101,Arkansas,Newton County,0.231124492
5103,Arkansas,Ouachita County,0.831880615
5105,Arkansas,Perry County,1.154984573
5107,Arkansas,Phillips County,0.665911394
5109,Arkansas,Pike County,0.55074928
5111,Arkansas,Poinsett County,1.08935357
5113,Arkansas,Polk County,0.341975176
5115,Arkansas,Pope County,1.263076898
5117,Arkansas,Prairie County,1.402796539
5119,Arkansas,Pulaski County,1.253108578
5121,Arkansas,Randolph County,0.856341355
5123,Arkansas,St. Francis County,0.378707597
5125,Arkansas,Saline County,1.32363945
5127,Arkansas,Scott County,1.161453219
5129,Arkansas,Searcy County,0.628790198
5131,Arkansas,Sebastian County,1.143218955
5133,Arkansas,Sevier County,0.466188269
5135,Arkansas,Sharp County,1.440612854
5137,Arkansas,Stone County,0.424980746
5139,Arkansas,Union County,0.498846973
5141,Arkansas,Van Buren County,1.77863766
5143,Arkansas,Washington County,0.958295783
5145,Arkansas,White County,1.362848066
5147,Arkansas,Woodruff County,0.989514948
5149,Arkansas,Yell County,1.074025921
6001,California,Alameda County,8.526713638
6003,California,Alpine County,9.414661165
6005,California,Amador County,7.841005906
6007,California,Butte County,6.896526602
6009,California,Calaveras County,8.126206344
6011,California,Colusa County,7.625953828
6013,California,Contra Costa County,8.246332184
6015,California,Del Norte County,9.950457328
6017,California,El Dorado County,8.516697994
6019,California,Fresno County,7.846008168
6021,California,Glenn County,7.620953698
6023,California,Humboldt County,10.79318224
6025,California,Imperial County,7.657907415
6027,California,Inyo County,9.879795948
6029,California,Kern County,8.096178601
6031,California,Kings County,8.491659521
6033,California,Lake County,8.076160949
6035,California,Lassen County,8.118011462
6037,California,Los Angeles County,8.342173756
6039,California,Madera County,7.79098586
6041,California,Marin County,8.747093488
6043,California,Mariposa County,8.346454675
6045,California,Mendocino County,8.471629401
6047,California,Merced County,7.420991113
6049,California,Modoc County,8.604951935
6051,California,Mono County,13.2982369
6053,California,Monterey County,8.832257883
6055,California,Napa County,9.173006823
6057,California,Nevada County,9.233153365
6059,California,Orange County,8.122084398
6061,California,Placer County,8.316416283
6063,California,Plumas County,8.656929976
6065,California,Riverside County,7.924462323
6067,California,Sacramento County,7.501150768
6069,California,San Benito County,8.346454675
6071,California,San Bernardino County,8.057074848
6073,California,San Diego County,8.392878449
6075,California,San Francisco County,9.154765522
6077,California,San Joaquin County,7.326039192
6079,California,San Luis Obispo County,9.41863066
6081,California,San Mateo County,8.977559866
6083,California,Santa Barbara County,8.202106883
6085,California,Santa Clara County,8.426563792
6087,California,Santa Cruz County,8.276367279
6089,California,Shasta County,7.351024578
6091,California,Sierra County,8.488703055
6093,California,Siskiyou County,8.899713944
6095,California,Solano County,7.836003691
6097,California,Sonoma County,8.822238049
6099,California,Stanislaus County,7.191125025
6101,California,Sutter County,6.50241881
6103,California,Tehama County,7.196138485
6105,California,Trinity County,10.14803533
6107,California,Tulare County,7.972074498
6109,California,Tuolumne County,6.681954364
6111,California,Ventura County,8.516697994
6113,California,Yolo County,7.8910306
6115,California,Yuba County,6.273167292
8001,Colorado,Adams County,2.635330328
8003,Colorado,Alamosa County,2.650226008
8005,Colorado,Arapahoe County,2.749510587
8007,Colorado,Archuleta County,2.090777442
8009,Colorado,Baca County,1.829478822
8011,Colorado,Bent County,3.980528641
8013,Colorado,Boulder County,2.959719842
8014,Colorado,Broomfield County,2.465412613
8015,Colorado,Chaffee County,4.535193039
8017,Colorado,Cheyenne County,0.76922375
8019,Colorado,Clear Creek County,4.318129313
8021,Colorado,Conejos County,3.330080009
8023,Colorado,Costilla County,3.079770787
8025,Colorado,Crowley County,4.190413069
8027,Colorado,Custer County,4.065466844
8029,Colorado,Delta County,3.24539612
8031,Colorado,Denver County,3.269983142
8033,Colorado,Dolores County,1.899428117
8035,Colorado,Douglas County,2.724676539
8037,Colorado,Eagle County,4.849521025
8039,Colorado,Elbert County,3.470853042
8041,Colorado,El Paso County,3.013151237
8043,Colorado,Fremont County,3.782926888
8045,Colorado,Garfield County,4.883044063
8047,Colorado,Gilpin County,5.598530839
8049,Colorado,Grand County,4.442855966
8051,Colorado,Gunnison County,4.834508848
8053,Colorado,Hinsdale County,3.466932497
8055,Colorado,Huerfano County,3.206598095
8057,Colorado,Jackson County,1.109327237
8059,Colorado,Jefferson County,1.112388111
8061,Colorado,Kiowa County,1.014985092
8063,Colorado,Kit Carson County,2.112025374
8065,Colorado,Lake County,4.082201695
8067,Colorado,La Plata County,1.411013272
8069,Colorado,Larimer County,3.56255663
8071,Colorado,Las Animas County,2.754212612
8073,Colorado,Lincoln County,1.370587582
8075,Colorado,Logan County,1.381477822
8077,Colorado,Mesa County,2.854603957
8079,Colorado,Mineral County,3.616442885
8081,Colorado,Moffat County,4.934171146
8083,Colorado,Montezuma County,1.195325595
8085,Colorado,Montrose County,3.190770189
8087,Colorado,Morgan County,3.223943904
8089,Colorado,Otero County,3.82821256
8091,Colorado,Ouray County,4.578687494
8093,Colorado,Park County,4.573004311
8095,Colorado,Phillips County,3.58913543
8097,Colorado,Pitkin County,9.360430337
8099,Colorado,Prowers County,1.00600356
8101,Colorado,Pueblo County,3.580651634
8103,Colorado,Rio Blanco County,4.95838082
8105,Colorado,Rio Grande County,3.25861834
8107,Colorado,Routt County,4.793283295
8109,Colorado,Saguache County,3.079770787
8111,Colorado,San Juan County,3.459573435
8113,Colorado,San Miguel County,5.149771834
8115,Colorado,Sedgwick County,1.343315563
8117,Colorado,Summit County,5.232474249
8119,Colorado,Teller County,3.661809308
8121,Colorado,Washington County,1.225705889
8123,Colorado,Weld County,2.365782306
8125,Colorado,Yuma County,1.510396586
9001,Connecticut,Fairfield County,0.671453008
9003,Connecticut,Hartford County,0.569313869
9005,Connecticut,Litchfield County,0.589297078
9007,Connecticut,Middlesex County,0.572582002
9009,Connecticut,New Haven County,0.979137692
9011,Connecticut,New London County,1.036234382
9013,Connecticut,Tolland County,0.572582002
9015,Connecticut,Windham County,0.679626658
10001,Delaware,Kent County,0.705073468
10003,Delaware,New Castle County,0.897788175
10005,Delaware,Sussex County,0.72012529
11001,District of Columbia,District of Columbia,0.72012529
12001,Florida,Alachua County,0.508075868
12003,Florida,Baker County,0.497398631
12005,Florida,Bay County,0.699700416
12007,Florida,Bradford County,1.981105707
12009,Florida,Brevard County,0.353766049
12011,Florida,Broward County,0.426842559
12013,Florida,Calhoun County,0.870844535
12015,Florida,Charlotte County,0.460294446
12017,Florida,Citrus County,0.632763357
12019,Florida,Clay County,0.502650468
12021,Florida,Collier County,0.591844376
12023,Florida,Columbia County,1.934957892
12027,Florida,DeSoto County,0.571233992
12029,Florida,Dixie County,0.686549951
12031,Florida,Duval County,0.580047927
12033,Florida,Escambia County,0.540530355
12035,Florida,Flagler County,0.280793422
12037,Florida,Franklin County,1.024230009
12039,Florida,Gadsden County,0.665210884
12041,Florida,Gilchrist County,0.627427683
12043,Florida,Glades County,0.971687677
12045,Florida,Gulf County,0.63972431
12047,Florida,Hamilton County,0.544574209
12049,Florida,Hardee County,0.689885637
12051,Florida,Hendry County,1.282042765
12053,Florida,Hernando County,0.646260373
12055,Florida,Highlands County,0.636284174
12057,Florida,Hillsborough County,0.411826223
12059,Florida,Holmes County,0.672252404
12061,Florida,Indian River County,0.310993974
12063,Florida,Jackson County,0.66220768
12065,Florida,Jefferson County,1.163873888
12067,Florida,Lafayette County,0.768959117
12069,Florida,Lake County,0.679864449
12071,Florida,Lee County,0.280386277
12073,Florida,Leon County,0.619688956
12075,Florida,Levy County,0.768549779
12077,Florida,Liberty County,0.815176679
12079,Florida,Madison County,0.918356952
12081,Florida,Manatee County,0.279706384
12083,Florida,Marion County,0.631960439
12085,Florida,Martin County,0.42304899
12086,Florida,Miami-Dade County,0.390177089
12087,Florida,Monroe County,0.580672722
12089,Florida,Nassau County,0.32032321
12091,Florida,Okaloosa County,0.728517262
12093,Florida,Okeechobee County,0.310993974
12095,Florida,Orange County,0.635705372
12097,Florida,Osceola County,0.6508012
12099,Florida,Palm Beach County,1.167654192
12101,Florida,Pasco County,0.506651638
12103,Florida,Pinellas County,0.6389915
12105,Florida,Polk County,0.633785603
12107,Florida,Putnam County,0.444086444
12109,Florida,St. Johns County,0.536169431
12111,Florida,St. Lucie County,0.516778702
12113,Florida,Santa Rosa County,0.490677947
12115,Florida,Sarasota County,0.453067793
12117,Florida,Seminole County,0.317896785
12119,Florida,Sumter County,0.525024158
12121,Florida,Suwannee County,0.577361713
12123,Florida,Taylor County,0.778060639
12125,Florida,Union County,1.295223209
12127,Florida,Volusia County,0.292484268
12129,Florida,Wakulla County,0.632101026
12131,Florida,Walton County,0.510884392
12133,Florida,Washington County,0.650312342
13001,Georgia,Appling County,0.511953806
13003,Georgia,Atkinson County,0.456234617
13005,Georgia,Bacon County,0.46346643
13007,Georgia,Baker County,0.514220657
13009,Georgia,Baldwin County,0.524567557
13011,Georgia,Banks County,0.434078915
13013,Georgia,Barrow County,0.526712633
13015,Georgia,Bartow County,0.516151802
13017,Georgia,Ben Hill County,1.088144705
13019,Georgia,Berrien County,0.34776657
13021,Georgia,Bibb County,0.472713711
13023,Georgia,Bleckley County,0.440196787
13025,Georgia,Brantley County,0.513781705
13027,Georgia,Brooks County,0.369017188
13029,Georgia,Bryan County,0.493631922
13031,Georgia,Bulloch County,0.43232083
13033,Georgia,Burke County,0.630101317
13035,Georgia,Butts County,0.20776293
13037,Georgia,Calhoun County,0.399624428
13039,Georgia,Camden County,0.516025039
13043,Georgia,Candler County,0.698870649
13045,Georgia,Carroll County,0.573127512
13047,Georgia,Catoosa County,0.514348756
13049,Georgia,Charlton County,0.514768991
13051,Georgia,Chatham County,0.527439289
13053,Georgia,Chattahoochee County,0.481801133
13055,Georgia,Chattooga County,0.557737516
13057,Georgia,Cherokee County,0.502822788
13059,Georgia,Clarke County,0.608456431
13061,Georgia,Clay County,1.128981024
13063,Georgia,Clayton County,0.485745353
13065,Georgia,Clinch County,0.459561138
13067,Georgia,Cobb County,0.443844169
13069,Georgia,Coffee County,0.587570112
13071,Georgia,Colquitt County,0.399624428
13073,Georgia,Columbia County,0.516151802
13075,Georgia,Cook County,0.463083121
13077,Georgia,Coweta County,0.440609268
13079,Georgia,Crawford County,0.268718295
13081,Georgia,Crisp County,0.221991962
13083,Georgia,Dade County,0.64676495
13085,Georgia,Dawson County,0.532816982
13087,Georgia,Decatur County,0.7188368
13089,Georgia,DeKalb County,0.440609268
13091,Georgia,Dodge County,0.522474824
13093,Georgia,Dooly County,0.441114622
13095,Georgia,Dougherty County,0.65977365
13097,Georgia,Douglas County,0.476884252
13099,Georgia,Early County,0.514768991
13101,Georgia,Echols County,1.00225232
13103,Georgia,Effingham County,0.587570112
13105,Georgia,Elbert County,0.793900843
13107,Georgia,Emanuel County,0.835882127
13109,Georgia,Evans County,0.82298101
13111,Georgia,Fannin County,0.395405473
13113,Georgia,Fayette County,0.283517495
13115,Georgia,Floyd County,0.530872457
13117,Georgia,Forsyth County,0.389447399
13119,Georgia,Franklin County,0.504860592
13121,Georgia,Fulton County,0.584168625
13123,Georgia,Gilmer County,0.708384637
13125,Georgia,Glascock County,0.928063113
13127,Georgia,Glynn County,0.615591002
13129,Georgia,Gordon County,0.482568068
13131,Georgia,Grady County,0.60055016
13133,Georgia,Greene County,0.545329822
13135,Georgia,Gwinnett County,0.533279029
13137,Georgia,Habersham County,0.974526291
13139,Georgia,Hall County,0.622806895
13141,Georgia,Hancock County,1.36512694
13143,Georgia,Haralson County,0.599051852
13145,Georgia,Harris County,0.506694244
13147,Georgia,Hart County,0.875010711
13149,Georgia,Heard County,0.484952304
13151,Georgia,Henry County,0.474079013
13153,Georgia,Houston County,0.352566569
13155,Georgia,Irwin County,0.609657067
13157,Georgia,Jackson County,0.358974589
13159,Georgia,Jasper County,0.224218048
13161,Georgia,Jeff Davis County,1.253664175
13163,Georgia,Jefferson County,0.548661226
13165,Georgia,Jenkins County,0.735041005
13167,Georgia,Johnson County,0.646972279
13169,Georgia,Jones County,0.46606635
13171,Georgia,Lamar County,0.576950379
13173,Georgia,Lanier County,0.479035405
13175,Georgia,Laurens County,0.694189371
13177,Georgia,Lee County,0.667654157
13179,Georgia,Liberty County,0.433640062
13181,Georgia,Lincoln County,0.631251309
13183,Georgia,Long County,0.432673023
13185,Georgia,Lowndes County,0.516151802
13187,Georgia,Lumpkin County,0.40551679
13189,Georgia,McDuffie County,0.733101515
13191,Georgia,McIntosh County,1.073581061
13193,Georgia,Macon County,0.476884291
13195,Georgia,Madison County,0.440431434
13197,Georgia,Marion County,0.476884291
13199,Georgia,Meriwether County,0.481779642
13201,Georgia,Miller County,0.464916005
13205,Georgia,Mitchell County,0.480929424
13207,Georgia,Monroe County,0.228424552
13209,Georgia,Montgomery County,0.685579296
13211,Georgia,Morgan County,0.417733584
13213,Georgia,Murray County,0.787579925
13215,Georgia,Muscogee County,0.413938266
13217,Georgia,Newton County,0.443795514
13219,Georgia,Oconee County,0.340005909
13221,Georgia,Oglethorpe County,0.656272833
13223,Georgia,Paulding County,0.462459217
13225,Georgia,Peach County,0.327480183
13227,Georgia,Pickens County,0.539243907
13229,Georgia,Pierce County,0.524567608
13231,Georgia,Pike County,0.543671372
13233,Georgia,Polk County,0.577437255
13235,Georgia,Pulaski County,0.663828019
13237,Georgia,Putnam County,0.560078208
13239,Georgia,Quitman County,0.617577877
13241,Georgia,Rabun County,0.557737516
13243,Georgia,Randolph County,0.551532603
13245,Georgia,Richmond County,0.549793682
13247,Georgia,Rockdale County,0.527439237
13249,Georgia,Schley County,0.845194786
13251,Georgia,Screven County,0.348104281
13253,Georgia,Seminole County,0.52240576
13255,Georgia,Spalding County,0.437138567
13257,Georgia,Stephens County,0.5642737
13259,Georgia,Stewart County,0.56769783
13261,Georgia,Sumter County,0.6436675
13263,Georgia,Talbot County,0.457155014
13265,Georgia,Taliaferro County,0.639819615
13267,Georgia,Tattnall County,0.538708147
13269,Georgia,Taylor County,0.675372632
13271,Georgia,Telfair County,0.610271346
13273,Georgia,Terrell County,0.580790806
13275,Georgia,Thomas County,0.531740952
13277,Georgia,Tift County,0.432467613
13279,Georgia,Toombs County,0.659764984
13281,Georgia,Towns County,0.813505845
13283,Georgia,Treutlen County,0.691331794
13285,Georgia,Troup County,0.500026146
13287,Georgia,Turner County,0.505416258
13289,Georgia,Twiggs County,0.68702211
13291,Georgia,Union County,0.479941054
13293,Georgia,Upson County,0.369577567
13295,Georgia,Walker County,0.5430862
13297,Georgia,Walton County,0.389329019
13299,Georgia,Ware County,0.433640069
13301,Georgia,Warren County,0.435742527
13303,Georgia,Washington County,0.805536281
13305,Georgia,Wayne County,0.441616422
13307,Georgia,Webster County,0.518923348
13309,Georgia,Wheeler County,0.640315207
13311,Georgia,White County,0.548836568
13313,Georgia,Whitfield County,0.467171441
13315,Georgia,Wilcox County,0.437138553
13317,Georgia,Wilkes County,0.447469946
13319,Georgia,Wilkinson County,0.463083088
13321,Georgia,Worth County,0.516068691
15001,Hawaii,Hawaii County,9.506514935
15003,Hawaii,Honolulu County,8.212826895
15007,Hawaii,Kauai County,8.379172052
15009,Hawaii,Maui County,11.07848419
16001,Idaho,Ada County,9.047080722
16003,Idaho,Adams County,2.570035451
16005,Idaho,Bannock County,3.109091371
16007,Idaho,Bear Lake County,1.824490441
16009,Idaho,Benewah County,2.359099271
16011,Idaho,Bingham County,0.37927465
16013,Idaho,Blaine County,1.426597967
16015,Idaho,Boise County,3.522213482
16017,Idaho,Bonner County,3.159471593
16019,Idaho,Bonneville County,0.905644809
16021,Idaho,Boundary County,1.049639632
16023,Idaho,Butte County,1.050540802
16025,Idaho,Camas County,2.139197399
16027,Idaho,Canyon County,4.06633711
16029,Idaho,Caribou County,2.635526769
16031,Idaho,Cassia County,2.004254169
16033,Idaho,Clark County,1.652677464
16035,Idaho,Clearwater County,2.664293127
16037,Idaho,Custer County,1.245950226
16039,Idaho,Elmore County,2.26250569
16041,Idaho,Franklin County,2.444092052
16043,Idaho,Fremont County,2.900225757
16045,Idaho,Gem County,3.331285697
16047,Idaho,Gooding County,2.539808856
16049,Idaho,Idaho County,2.398752939
16051,Idaho,Jefferson County,1.885357131
16053,Idaho,Jerome County,0.967257385
16055,Idaho,Kootenai County,2.459205153
16057,Idaho,Latah County,0.506673817
16059,Idaho,Lemhi County,1.521413371
16061,Idaho,Lewis County,0.149268438
16063,Idaho,Lincoln County,1.057206865
16065,Idaho,Madison County,2.277850127
16067,Idaho,Minidoka County,1.358473121
16069,Idaho,Nez Perce County,1.497104689
16071,Idaho,Oneida County,2.416478152
16073,Idaho,Owyhee County,2.026370046
16075,Idaho,Payette County,2.766510763
16077,Idaho,Power County,2.620413345
16079,Idaho,Shoshone County,1.481995844
16081,Idaho,Teton County,2.001575068
16083,Idaho,Twin Falls County,2.255666586
16085,Idaho,Valley County,1.70700238
16087,Idaho,Washington County,3.839617637
17001,Illinois,Adams County,2.590186574
17003,Illinois,Alexander County,1.489598877
17005,Illinois,Bond County,1.620499071
17007,Illinois,Boone County,0.971774152
17009,Illinois,Brown County,1.124956011
17011,Illinois,Bureau County,1.299508796
17013,Illinois,Calhoun County,1.456227034
17015,Illinois,Carroll County,1.636376032
17017,Illinois,Cass County,1.342110888
17019,Illinois,Champaign County,1.277021066
17021,Illinois,Christian County,0.85350335
17023,Illinois,Clark County,1.279427243
17025,Illinois,Clay County,1.149711053
17027,Illinois,Clinton County,1.236758876
17029,Illinois,Coles County,1.037819469
17031,Illinois,Cook County,1.374833535
17033,Illinois,Crawford County,2.93117233
17035,Illinois,Cumberland County,1.118868767
17037,Illinois,DeKalb County,1.37118442
17039,Illinois,De Witt County,2.08714049
17041,Illinois,Douglas County,0.446484222
17043,Illinois,DuPage County,0.815074926
17045,Illinois,Edgar County,1.189191342
17047,Illinois,Edwards County,1.099933815
17049,Illinois,Effingham County,1.625501636
17051,Illinois,Fayette County,0.748688442
17053,Illinois,Ford County,1.264367593
17055,Illinois,Franklin County,1.465995918
17057,Illinois,Fulton County,1.229233752
17059,Illinois,Gallatin County,1.184073541
17061,Illinois,Greene County,1.57445418
17063,Illinois,Grundy County,1.60095096
17065,Illinois,Hamilton County,1.370163327
17067,Illinois,Hancock County,1.066455327
17069,Illinois,Hardin County,1.522275564
17071,Illinois,Henderson County,1.475571402
17073,Illinois,Henry County,1.399947846
17075,Illinois,Iroquois County,1.221046566
17077,Illinois,Jackson County,1.257656001
17079,Illinois,Jasper County,1.351982
17081,Illinois,Jefferson County,1.356189
17083,Illinois,Jersey County,1.083773296
17085,Illinois,Jo Daviess County,1.50986344
17087,Illinois,Johnson County,1.706252853
17089,Illinois,Kane County,1.57445418
17091,Illinois,Kankakee County,1.652167686
17093,Illinois,Kendall County,1.414551447
17095,Illinois,Knox County,1.330761489
17097,Illinois,Lake County,1.157541691
17099,Illinois,LaSalle County,1.771405532
17101,Illinois,Lawrence County,1.119042082
17103,Illinois,Lee County,0.789765369
17105,Illinois,Livingston County,1.124956011
17107,Illinois,Logan County,0.984291964
17109,Illinois,McDonough County,1.108840361
17111,Illinois,McHenry County,1.430521031
17113,Illinois,McLean County,1.404682128
17115,Illinois,Macon County,1.335034931
17117,Illinois,Macoupin County,1.038667892
17119,Illinois,Madison County,1.133369155
17121,Illinois,Marion County,0.768632182
17123,Illinois,Marshall County,1.324613837
17125,Illinois,Mason County,1.304529534
17127,Illinois,Massac County,1.021784434
17129,Illinois,Menard County,1.048689516
17131,Illinois,Mercer County,1.353907199
17133,Illinois,Monroe County,1.480331533
17135,Illinois,Montgomery County,0.932117419
17137,Illinois,Morgan County,1.258596169
17139,Illinois,Moultrie County,0.968548736
17141,Illinois,Ogle County,1.128898039
17143,Illinois,Peoria County,1.365235203
17145,Illinois,Perry County,1.802074274
17147,Illinois,Piatt County,1.048689516
17149,Illinois,Pike County,1.215623187
17151,Illinois,Pope County,1.409971046
17153,Illinois,Pulaski County,1.57445418
17155,Illinois,Putnam County,2.932179118
17157,Illinois,Randolph County,1.592841341
17159,Illinois,Richland County,0.639233806
17161,Illinois,Rock Island County,1.356189
17163,Illinois,St. Clair County,1.136494435
17165,Illinois,Saline County,1.741347155
17167,Illinois,Sangamon County,1.259083453
17169,Illinois,Schuyler County,0.898495374
17171,Illinois,Scott County,1.209160823
17173,Illinois,Shelby County,1.171685017
17175,Illinois,Stark County,1.164006992
17177,Illinois,Stephenson County,1.214178803
17179,Illinois,Tazewell County,1.203120319
17181,Illinois,Union County,1.013618642
17183,Illinois,Vermilion County,1.163140305
17185,Illinois,Wabash County,1.285802998
17187,Illinois,Warren County,1.293757837
17189,Illinois,Washington County,1.560460415
17191,Illinois,Wayne County,1.121905995
17193,Illinois,White County,1.397335823
17195,Illinois,Whiteside County,1.113854454
17197,Illinois,Will County,1.232513381
17199,Illinois,Williamson County,1.45899853
17201,Illinois,Winnebago County,1.254328575
17203,Illinois,Woodford County,1.875915811
18001,Indiana,Adams County,1.133912992
18003,Indiana,Allen County,0.271114433
18005,Indiana,Bartholomew County,0.19522514
18007,Indiana,Benton County,0.346025441
18009,Indiana,Blackford County,0.937882219
18011,Indiana,Boone County,0.691331275
